n1,n2,Z,"WL,  ̊A","E, keV",A,G,K,QD,,Transition,,,No
3,1,32,1.0323,1.20E+01,2.90E+00,1.72E-01,4.09E-02,1.41E-02,F',232,P,232,11
3,1,32,1.0329,1.20E+01,4.16E+00,2.58E-01,2.16E-01,2.23E-01,J',434,S,212,12
3,1,32,1.033,1.20E+01,2.74E-01,2.15E-01,1.45E-02,1.24E-02,M',234,P,232,13
3,1,32,1.0332,1.20E+01,1.40E+00,2.12E-02,2.10E-01,8.91E-03,J',432,S,212,14
3,1,32,1.0333,1.20E+01,1.07E+00,1.60E+00,1.33E-02,4.28E-02,F',212,P,234,15
3,1,32,1.0338,1.20E+01,1.48E-01,1.67E-01,2.04E-02,1.37E-02,M',434,P,232,16
3,1,32,1.0338,1.20E+01,1.15E+01,2.18E+00,1.07E-01,9.31E-01,F',234,P,234,17
3,1,32,1.0344,1.20E+01,6.83E+00,2.23E+00,6.02E-02,8.04E-01,F',256,P,234,18
3,1,32,1.0345,1.20E+01,1.45E+01,1.74E-01,8.15E-01,2.83E-01,K',232,S,212,19
3,1,32,1.0346,1.20E+01,1.12E+01,1.73E-01,6.39E-01,4.43E-01,K',234,S,212,20
3,1,32,1.0349,1.20E+01,2.59E+01,4.60E-03,2.51E-01,2.31E-03,M',212,P,234,21
3,1,32,1.035,1.20E+01,6.67E+00,3.55E+00,6.11E-02,8.69E-01,F',254,P,234,22
3,1,32,1.0351,1.20E+01,1.43E+00,1.29E-02,1.61E-01,8.31E-03,G',254,P,232,23
3,1,32,1.0355,1.20E+01,2.21E+01,1.23E+00,4.69E-01,2.31E+00,M',254,P,232,24
3,1,32,1.0355,1.20E+01,1.99E+01,2.85E+00,7.50E-01,1.28E+01,M',256,P,234,25
3,1,32,1.0355,1.20E+01,6.42E+00,1.43E-01,7.96E-01,4.57E-01,K',434,S,212,26
3,1,32,1.0356,1.20E+01,3.95E+00,1.72E-01,5.59E-02,1.93E-02,F',232,P,234,27
3,1,32,1.0356,1.20E+01,1.39E+00,2.46E-02,8.42E-01,4.14E-02,K',432,S,212,28
3,1,32,1.0357,1.20E+01,2.49E+01,3.61E-02,6.30E-01,4.55E-02,M',232,P,232,29
3,1,32,1.0362,1.20E+01,1.07E+00,1.39E-01,1.09E-01,6.09E-02,M',414,P,232,30
3,1,32,1.0362,1.20E+01,9.31E-01,7.95E-02,6.44E-02,1.02E-02,M',432,P,232,31
3,1,32,1.0362,1.20E+01,8.77E+00,2.15E-01,4.64E-01,3.98E-01,M',234,P,234,32
3,1,32,1.0369,1.20E+01,4.66E+00,1.61E+00,5.26E-01,5.06E+00,M',436,P,234,33
3,1,32,1.037,1.20E+01,3.89E+00,1.67E-01,5.37E-01,3.60E-01,M',434,P,234,34
3,1,32,1.0374,1.20E+01,4.33E+00,2.59E-02,1.60E-01,1.66E-02,M',454,P,232,35
3,1,32,1.0376,1.19E+01,1.93E+00,4.73E-03,1.82E-01,1.72E-03,M',452,P,232,36
3,1,32,1.0381,1.19E+01,1.83E+00,3.38E-01,2.30E-01,3.10E-01,N',254,P,232,37
3,1,32,1.0388,1.19E+01,1.26E-01,1.23E+00,2.67E-03,1.32E-02,M',254,P,234,38
3,1,32,1.0389,1.19E+01,1.82E-01,2.30E+00,2.13E-02,9.82E-02,E',212,P,232,39
3,1,32,1.039,1.19E+01,2.11E-01,5.00E-05,4.51E-02,9.03E-06,N',454,P,232,40
3,1,32,1.0391,1.19E+01,9.64E-02,4.05E-02,2.51E-02,2.03E-03,N',452,P,232,41
3,1,32,1.0395,1.19E+01,3.51E-01,1.39E-01,3.59E-02,2.00E-02,M',414,P,234,42
3,1,32,1.0407,1.19E+01,3.62E-01,2.59E-02,1.34E-02,1.39E-03,M',454,P,234,43
3,1,32,1.0409,1.19E+01,1.29E-01,4.73E-03,1.22E-02,1.15E-04,M',452,P,234,44
3,1,32,1.0414,1.19E+01,3.12E-01,2.75E-01,4.94E-02,8.16E-02,N',256,P,234,45
3,1,32,1.0415,1.19E+01,5.28E-01,4.17E+00,9.03E-02,7.54E-01,L',212,P,232,46
3,1,32,1.0423,1.19E+01,8.81E-02,2.30E+00,1.03E-02,4.76E-02,E',212,P,234,47
3,1,32,1.0448,1.19E+01,3.71E-01,4.17E+00,6.34E-02,5.29E-01,L',212,P,234,48
3,1,32,1.206,1.03E+01,1.05E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,32,1.2129,1.02E+01,1.90E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,32,1.0248,1.21E+01,2.80E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,32,1.0262,1.21E+01,5.50E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,32,1.2058,1.03E+01,9.65E+01,2.26E-02,9.27E-01,8.37E-02,A',234,D',256,3
2,1,32,1.2058,1.03E+01,3.11E+01,1.09E+00,3.17E-01,2.06E+00,A',276,D',254,4
2,1,32,1.206,1.03E+01,1.05E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,5
2,1,32,1.2061,1.03E+01,1.03E+02,1.83E-02,9.49E-01,3.48E-02,A',232,D',254,6
2,1,32,1.2063,1.03E+01,7.34E+01,1.60E+00,9.17E-01,2.94E+00,F',212,P',234,7
2,1,32,1.2063,1.03E+01,5.72E+01,1.09E+00,5.83E-01,3.80E+00,A',276,D',256,8
2,1,32,1.2067,1.03E+01,6.30E+01,4.93E-01,5.76E-01,1.70E+00,A',256,D',254,9
2,1,32,1.2068,1.03E+01,9.58E+01,3.26E-03,9.28E-01,1.21E-02,A',254,D',254,10
2,1,32,1.2069,1.03E+01,8.94E+01,1.40E+00,9.23E-01,1.03E+01,A',278,D',256,11
2,1,32,1.207,1.03E+01,9.19E+01,2.18E+00,8.52E-01,7.43E+00,F',234,P',234,12
2,1,32,1.2071,1.03E+01,9.50E+01,1.30E+00,9.73E-01,2.52E+00,B',232,S',212,13
2,1,32,1.2071,1.03E+01,9.55E+01,2.05E-03,9.92E-01,8.13E-03,B',234,S',212,14
2,1,32,1.2071,1.03E+01,4.01E+01,4.93E-01,3.67E-01,1.09E+00,A',256,D',256,15
2,1,32,1.2072,1.03E+01,7.21E+01,4.60E-03,6.97E-01,6.42E-03,M',212,P',232,16
2,1,32,1.2073,1.03E+01,9.63E+01,3.55E+00,8.83E-01,1.25E+01,F',254,P',232,17
2,1,32,1.2077,1.03E+01,1.02E+02,2.23E+00,8.97E-01,1.20E+01,F',256,P',234,18
2,1,32,1.208,1.03E+01,3.10E+01,1.72E-01,4.39E-01,1.51E-01,F',232,P',232,19
2,1,32,1.2086,1.03E+01,2.57E+00,3.46E+00,3.21E-01,4.45E+00,J',234,S',212,20
2,1,32,1.2088,1.03E+01,1.79E+01,7.37E-04,8.18E-01,4.82E-03,I',278,D',256,21
2,1,32,1.2089,1.03E+01,6.77E+00,1.14E-03,4.11E-01,1.87E-03,I',434,D',256,22
2,1,32,1.2092,1.03E+01,1.97E+00,2.85E+00,7.42E-02,1.27E+00,M',256,P',234,23
2,1,32,1.2094,1.03E+01,3.05E+01,1.72E-01,4.32E-01,1.49E-01,F',232,P',234,24
2,1,32,1.2103,1.02E+01,7.41E+00,2.15E-01,3.92E-01,3.36E-01,M',234,P',234,25
2,1,32,1.2111,1.02E+01,7.48E-01,1.61E+00,8.44E-02,8.13E-01,M',436,P',234,26
2,1,32,1.2124,1.02E+01,5.84E+00,1.23E+00,1.24E-01,6.09E-01,M',254,P',232,27
2,1,32,1.2125,1.02E+01,1.99E+01,3.84E+00,7.94E-01,6.09E+00,J',232,S',212,28
2,1,32,1.2127,1.02E+01,5.99E-01,3.46E+00,7.48E-02,1.03E+00,J',234,D',254,29
2,1,32,1.2129,1.02E+01,1.90E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,30
2,1,32,1.213,1.02E+01,1.15E+01,1.05E-01,5.98E-01,2.51E-01,I',234,D',254,31
2,1,32,1.2131,1.02E+01,1.42E+01,4.06E-04,6.49E-01,5.27E-04,I',452,D',254,32
2,1,32,1.2133,1.02E+01,2.23E+01,9.30E-04,8.00E-01,4.46E-03,I',456,D',256,33
2,1,32,1.2134,1.02E+01,3.88E+00,1.78E-03,4.87E-01,5.19E-03,I',276,D',254,34
2,1,32,1.2134,1.02E+01,1.13E+01,7.95E-02,7.79E-01,1.24E-01,M',432,P',232,35
2,1,32,1.2136,1.02E+01,1.34E+01,3.96E-02,5.59E-01,8.87E-02,I',254,D',256,36
2,1,32,1.2137,1.02E+01,1.64E+01,1.23E+00,3.49E-01,1.71E+00,M',254,P',234,37
2,1,32,1.2138,1.02E+01,1.54E+01,2.76E-01,8.21E-01,1.81E+00,I',478,D',256,38
2,1,32,1.2141,1.02E+01,1.41E+01,2.58E-01,7.31E-01,7.55E-01,J',434,S',212,39
2,1,32,1.2144,1.02E+01,1.31E+01,8.78E-02,9.24E-01,4.87E-01,I',476,D',254,40
2,1,32,1.2145,1.02E+01,6.02E+00,2.93E-02,7.39E-01,1.30E-01,J',436,D',254,41
2,1,32,1.2146,1.02E+01,1.70E+01,8.29E-01,8.14E-01,4.05E+00,M',456,P',234,42
2,1,32,1.2147,1.02E+01,4.68E+00,2.12E-02,7.03E-01,2.98E-02,J',432,S',212,43
2,1,32,1.2147,1.02E+01,4.91E+00,7.75E-04,8.69E-01,2.70E-03,I',474,D',254,44
2,1,32,1.2147,1.02E+01,5.27E+00,1.39E-01,5.40E-01,3.01E-01,M',414,P',234,45
2,1,32,1.215,1.02E+01,1.80E+01,2.59E-02,6.65E-01,6.90E-02,M',454,P',232,46
2,1,32,1.2163,1.02E+01,2.39E+00,1.27E+00,1.65E-01,8.37E-01,C',234,D',256,47
2,1,32,1.2165,1.02E+01,4.05E+00,1.73E-01,2.32E-01,1.61E-01,K',234,S',212,48
2,1,32,1.2171,1.02E+01,2.42E+00,2.30E+00,2.84E-01,1.31E+00,E',212,P',232,49
2,1,32,1.2185,1.02E+01,3.04E+00,2.30E+00,3.57E-01,1.64E+00,E',212,P',234,50
3,1,33,0.96157,1.29E+01,2.44E-01,7.28E-04,2.06E-02,3.00E-05,I',232,S,212,1
3,1,33,0.96165,1.29E+01,3.14E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,2
3,1,33,0.96303,1.29E+01,6.66E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,3
3,1,33,0.96515,1.28E+01,5.92E-02,3.43E+00,6.81E-03,9.33E-02,J',234,S,212,4
3,1,33,0.9655,1.28E+01,2.30E-01,2.04E-02,9.57E-03,7.82E-04,I',234,S,212,5
3,1,33,0.96558,1.28E+01,3.77E-01,1.54E-02,1.35E-02,8.32E-04,I',254,S,212,6
3,1,33,0.96663,1.28E+01,3.01E-01,2.22E+00,2.48E-03,2.20E-02,F',234,P,232,7
3,1,33,0.96733,1.28E+01,1.03E+01,1.38E+00,6.44E-01,3.56E+00,C',234,S,212,8
3,1,33,0.96803,1.28E+01,9.29E-02,3.85E+00,3.32E-03,2.56E-02,J',232,S,212,9
3,1,33,0.96826,1.28E+01,2.77E+00,1.64E-01,3.33E-02,1.09E-02,F',232,P,232,10
3,1,33,0.96842,1.28E+01,1.62E+01,1.20E-01,7.75E-01,1.86E-01,C',232,S,212,11
3,1,33,0.96879,1.28E+01,2.43E-01,2.08E-01,1.14E-02,9.48E-03,M',234,P,232,12
3,1,33,0.96907,1.28E+01,5.11E+00,2.90E-01,2.19E-01,2.54E-01,J',434,S,212,13
3,1,33,0.96942,1.28E+01,1.80E+00,2.22E-02,2.14E-01,9.52E-03,J',432,S,212,14
3,1,33,0.96942,1.28E+01,1.32E+00,1.64E+00,1.47E-02,4.82E-02,F',212,P,234,15
3,1,33,0.96962,1.28E+01,1.21E-01,1.58E-01,1.52E-02,9.62E-03,M',434,P,232,16
3,1,33,0.9699,1.28E+01,1.31E+01,2.22E+00,1.08E-01,9.62E-01,F',234,P,234,17
3,1,33,0.9704,1.28E+01,8.08E+00,2.11E+00,6.32E-02,8.00E-01,F',256,P,234,18
3,1,33,0.9705,1.28E+01,1.61E+01,1.68E-01,8.15E-01,2.74E-01,K',232,S,212,19
3,1,33,0.97056,1.28E+01,1.23E+01,1.66E-01,6.20E-01,4.10E-01,K',234,S,212,20
3,1,33,0.97096,1.28E+01,3.12E+01,8.61E-03,2.78E-01,4.79E-03,M',212,P,234,21
3,1,33,0.97107,1.28E+01,7.73E+00,3.53E+00,6.28E-02,8.85E-01,F',254,P,234,22
3,1,33,0.97109,1.28E+01,1.53E+00,6.16E-03,1.54E-01,3.80E-03,G',254,P,232,23
3,1,33,0.97139,1.28E+01,2.20E+01,2.78E+00,7.58E-01,1.27E+01,M',256,P,234,24
3,1,33,0.97139,1.28E+01,2.52E+01,1.27E+00,4.67E-01,2.37E+00,M',254,P,232,25
3,1,33,0.97154,1.28E+01,2.83E+00,1.64E-01,3.40E-02,1.12E-02,F',232,P,234,26
3,1,33,0.97154,1.28E+01,7.57E+00,1.52E-01,7.99E-01,4.86E-01,K',434,S,212,27
3,1,33,0.97154,1.28E+01,2.84E+01,3.22E-02,6.04E-01,3.89E-02,M',232,P,232,28
3,1,33,0.97158,1.28E+01,1.65E+00,2.61E-02,8.45E-01,4.41E-02,K',432,S,212,29
3,1,33,0.97203,1.28E+01,1.08E+00,1.43E-01,9.70E-02,5.57E-02,M',414,P,232,30
3,1,33,0.97207,1.28E+01,1.00E+01,2.08E-01,4.68E-01,3.90E-01,M',234,P,234,31
3,1,33,0.97211,1.28E+01,1.59E+00,9.46E-02,8.79E-02,1.66E-02,M',432,P,232,32
3,1,33,0.97273,1.27E+01,5.72E+00,1.71E+00,5.47E-01,5.60E+00,M',436,P,234,33
3,1,33,0.9729,1.27E+01,4.37E+00,1.58E-01,5.48E-01,3.47E-01,M',434,P,234,34
3,1,33,0.97324,1.27E+01,5.06E+00,3.14E-02,1.58E-01,1.99E-02,M',454,P,232,35
3,1,33,0.97339,1.27E+01,2.22E+00,4.97E-03,1.80E-01,1.79E-03,M',452,P,232,36
3,1,33,0.97373,1.27E+01,2.27E+00,3.29E-01,2.42E-01,3.18E-01,N',254,P,232,37
3,1,33,0.97462,1.27E+01,3.01E-01,5.78E-05,5.43E-02,1.25E-05,N',454,P,232,38
3,1,33,0.97464,1.27E+01,1.48E-01,2.18E+00,1.71E-02,7.47E-02,E',212,P,232,39
3,1,33,0.97469,1.27E+01,1.48E-01,1.27E+00,2.74E-03,1.39E-02,M',254,P,234,40
3,1,33,0.9747,1.27E+01,1.70E-01,1.54E-01,3.56E-02,1.10E-02,N',452,P,232,41
3,1,33,0.97533,1.27E+01,3.37E-01,1.43E-01,3.02E-02,1.73E-02,M',414,P,234,42
3,1,33,0.97655,1.27E+01,3.63E-01,3.14E-02,1.14E-02,1.43E-03,M',454,P,234,43
3,1,33,0.9767,1.27E+01,1.29E-01,4.97E-03,1.05E-02,1.04E-04,M',452,P,234,44
3,1,33,0.977,1.27E+01,5.91E-01,4.17E+00,9.79E-02,8.16E-01,L',212,P,232,45
3,1,33,0.97708,1.27E+01,3.16E-01,2.69E-01,4.41E-02,7.12E-02,N',256,P,234,46
3,1,33,0.97796,1.27E+01,9.38E-02,2.18E+00,1.08E-02,4.72E-02,E',212,P,234,47
3,1,33,0.98033,1.26E+01,3.87E-01,4.17E+00,6.40E-02,5.34E-01,L',212,P,234,48
3,1,33,1.1318,1.10E+01,1.18E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,33,1.1384,1.09E+01,2.31E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,33,0.96165,1.29E+01,3.14E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,33,0.96303,1.29E+01,6.66E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,33,1.1316,1.10E+01,3.24E+01,1.05E+00,2.92E-01,1.84E+00,A',276,D',254,3
2,1,33,1.1316,1.10E+01,1.09E+02,2.46E-02,9.29E-01,9.15E-02,A',234,D',256,4
2,1,33,1.1318,1.10E+01,1.18E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,5
2,1,33,1.1319,1.10E+01,1.15E+02,2.03E-02,9.48E-01,3.84E-02,A',232,D',254,6
2,1,33,1.132,1.10E+01,6.74E+01,1.05E+00,6.07E-01,3.83E+00,A',276,D',256,7
2,1,33,1.132,1.10E+01,8.28E+01,1.64E+00,9.21E-01,3.02E+00,F',212,P',234,8
2,1,33,1.1324,1.09E+01,7.37E+01,5.29E-01,6.00E-01,1.91E+00,A',256,D',254,9
2,1,33,1.1325,1.09E+01,1.07E+02,3.70E-03,9.29E-01,1.37E-02,A',254,D',254,10
2,1,33,1.1326,1.09E+01,1.01E+02,1.38E+00,9.24E-01,1.02E+01,A',278,D',256,11
2,1,33,1.1326,1.09E+01,1.03E+02,2.22E+00,8.53E-01,7.58E+00,F',234,P',234,12
2,1,33,1.1327,1.09E+01,1.08E+02,8.42E-03,9.92E-01,3.34E-02,B',234,S',212,13
2,1,33,1.1327,1.09E+01,1.08E+02,1.28E+00,9.75E-01,2.51E+00,B',232,S',212,14
2,1,33,1.1328,1.09E+01,7.26E+01,8.61E-03,6.46E-01,1.11E-02,M',212,P',232,15
2,1,33,1.1328,1.09E+01,4.20E+01,5.29E-01,3.42E-01,1.09E+00,A',256,D',256,16
2,1,33,1.1329,1.09E+01,1.09E+02,3.53E+00,8.85E-01,1.25E+01,F',254,P',232,17
2,1,33,1.1333,1.09E+01,1.15E+02,2.11E+00,8.97E-01,1.13E+01,F',256,P',234,18
2,1,33,1.1336,1.09E+01,4.38E+01,1.64E-01,5.25E-01,1.73E-01,F',232,P',232,19
2,1,33,1.1341,1.09E+01,3.75E+00,3.43E+00,4.31E-01,5.91E+00,J',234,S',212,20
2,1,33,1.1343,1.09E+01,1.99E+01,6.20E-04,8.13E-01,4.03E-03,I',278,D',256,21
2,1,33,1.1344,1.09E+01,7.56E+00,1.21E-03,4.09E-01,1.98E-03,I',434,D',256,22
2,1,33,1.1347,1.09E+01,2.13E+00,2.78E+00,7.35E-02,1.23E+00,M',256,P',234,23
2,1,33,1.1349,1.09E+01,3.14E+01,1.64E-01,3.76E-01,1.24E-01,F',232,P',234,24
2,1,33,1.1356,1.09E+01,8.39E+00,2.08E-01,3.92E-01,3.27E-01,M',234,P',234,25
2,1,33,1.1365,1.09E+01,8.89E-01,1.71E+00,8.51E-02,8.71E-01,M',436,P',234,26
2,1,33,1.1378,1.09E+01,5.97E+00,1.27E+00,1.11E-01,5.62E-01,M',254,P',232,27
2,1,33,1.138,1.09E+01,2.23E-01,3.43E+00,2.56E-02,3.51E-01,J',234,D',254,28
2,1,33,1.1381,1.09E+01,2.26E+01,3.85E+00,8.08E-01,6.23E+00,J',232,S',212,29
2,1,33,1.1384,1.09E+01,2.31E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,30
2,1,33,1.1385,1.09E+01,1.39E+01,2.04E-02,5.79E-01,4.73E-02,I',234,D',254,31
2,1,33,1.1386,1.09E+01,1.78E+01,3.13E-04,6.72E-01,4.21E-04,I',452,D',254,32
2,1,33,1.1388,1.09E+01,2.60E+01,6.32E-04,8.18E-01,3.10E-03,I',456,D',256,33
2,1,33,1.1388,1.09E+01,4.07E+00,2.65E-03,4.52E-01,7.19E-03,I',276,D',254,34
2,1,33,1.1388,1.09E+01,1.41E+01,9.46E-02,7.77E-01,1.47E-01,M',432,P',232,35
2,1,33,1.1391,1.09E+01,1.56E+01,1.54E-02,5.61E-01,3.45E-02,I',254,D',256,36
2,1,33,1.1392,1.09E+01,1.97E+01,1.27E+00,3.66E-01,1.86E+00,M',254,P',234,37
2,1,33,1.1392,1.09E+01,1.91E+01,3.05E-01,8.28E-01,2.02E+00,I',478,D',256,38
2,1,33,1.1395,1.09E+01,1.70E+01,2.90E-01,7.30E-01,8.46E-01,J',434,S',212,39
2,1,33,1.1398,1.09E+01,2.25E+01,1.17E-01,9.35E-01,6.55E-01,I',476,D',254,40
2,1,33,1.14,1.09E+01,2.09E+01,9.11E-01,8.28E-01,4.53E+00,M',456,P',234,41
2,1,33,1.14,1.09E+01,5.93E+00,2.22E-02,7.07E-01,3.14E-02,J',432,S',212,42
2,1,33,1.1401,1.09E+01,5.99E+00,1.09E-03,8.75E-01,3.80E-03,I',474,D',254,43
2,1,33,1.1401,1.09E+01,6.34E+00,1.43E-01,5.68E-01,3.26E-01,M',414,P',234,44
2,1,33,1.1404,1.09E+01,2.15E+01,3.14E-02,6.73E-01,8.46E-02,M',454,P',232,45
2,1,33,1.1415,1.09E+01,2.66E+00,1.38E+00,1.66E-01,9.18E-01,C',234,D',256,46
2,1,33,1.1416,1.09E+01,5.08E+00,1.66E-01,2.56E-01,1.69E-01,K',234,S',212,47
2,1,33,1.1423,1.09E+01,2.27E+00,2.18E+00,2.62E-01,1.14E+00,E',212,P',232,48
2,1,33,1.1436,1.08E+01,3.22E+00,2.18E+00,3.72E-01,1.62E+00,E',212,P',234,49
2,1,33,1.1461,1.08E+01,3.58E-02,7.64E-07,3.92E-01,1.80E-06,K',436,D',256,50
3,1,34,0.90369,1.37E+01,2.53E-01,8.89E-04,1.84E-02,3.26E-05,I',232,S,212,1
3,1,34,0.9041,1.37E+01,3.51E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,2
3,1,34,0.90545,1.37E+01,7.99E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,3
3,1,34,0.90711,1.37E+01,7.49E-02,3.32E+00,7.60E-03,1.01E-01,J',234,S,212,4
3,1,34,0.90759,1.37E+01,4.04E-01,4.58E-03,1.37E-02,2.52E-04,I',234,S,212,5
3,1,34,0.90764,1.37E+01,2.97E-01,6.76E-03,9.34E-03,2.53E-04,I',454,S,212,6
3,1,34,0.90836,1.36E+01,2.91E-01,2.26E+00,2.14E-03,1.93E-02,F',234,P,232,7
3,1,34,0.90926,1.36E+01,1.15E+01,1.49E+00,6.49E-01,3.87E+00,C',234,S,212,8
3,1,34,0.90989,1.36E+01,2.62E+00,1.55E-01,2.66E-02,8.24E-03,F',232,P,232,9
3,1,34,0.91,1.36E+01,6.14E-02,3.87E+00,1.97E-03,1.53E-02,J',232,S,212,10
3,1,34,0.91032,1.36E+01,2.18E-01,2.05E-01,9.03E-03,7.42E-03,M',234,P,232,11
3,1,34,0.91035,1.36E+01,1.87E+01,1.37E-01,7.74E-01,2.11E-01,C',232,S,212,12
3,1,34,0.91093,1.36E+01,6.25E+00,3.23E-01,2.25E-01,2.91E-01,J',434,S,212,13
3,1,34,0.91116,1.36E+01,1.01E-01,1.51E-01,1.15E-02,6.92E-03,M',434,P,232,14
3,1,34,0.91121,1.36E+01,1.62E+00,1.67E+00,1.61E-02,5.37E-02,F',212,P,234,15
3,1,34,0.91127,1.36E+01,2.30E+00,2.30E-02,2.19E-01,1.01E-02,J',432,S,212,16
3,1,34,0.91163,1.36E+01,1.49E+01,2.26E+00,1.10E-01,9.92E-01,F',234,P,234,17
3,1,34,0.91209,1.36E+01,9.48E+00,2.00E+00,6.60E-02,7.94E-01,F',256,P,234,18
3,1,34,0.91219,1.36E+01,1.78E+01,1.61E-01,8.15E-01,2.63E-01,K',232,S,212,19
3,1,34,0.91225,1.36E+01,1.34E+01,1.56E-01,5.96E-01,3.72E-01,K',234,S,212,20
3,1,34,0.91265,1.36E+01,3.70E+01,1.46E-02,3.07E-01,8.95E-03,M',212,P,234,21
3,1,34,0.91271,1.36E+01,1.63E+00,1.94E-03,1.46E-01,1.14E-03,G',254,P,232,22
3,1,34,0.91279,1.36E+01,8.93E+00,3.49E+00,6.44E-02,9.01E-01,F',254,P,234,23
3,1,34,0.91299,1.36E+01,2.42E+01,2.72E+00,7.64E-01,1.25E+01,M',256,P,234,24
3,1,34,0.91299,1.36E+01,2.85E+01,1.31E+00,4.65E-01,2.43E+00,M',254,P,232,25
3,1,34,0.91313,1.36E+01,3.22E+01,2.82E-02,5.80E-01,3.27E-02,M',232,P,232,26
3,1,34,0.91318,1.36E+01,1.61E+00,1.55E-01,1.63E-02,5.05E-03,F',232,P,234,27
3,1,34,0.91321,1.36E+01,8.86E+00,1.61E-01,8.01E-01,5.15E-01,K',434,S,212,28
3,1,34,0.91325,1.36E+01,1.94E+00,2.76E-02,8.47E-01,4.68E-02,K',432,S,212,29
3,1,34,0.91357,1.36E+01,1.08E+00,1.46E-01,8.45E-02,4.94E-02,M',414,P,232,30
3,1,34,0.91361,1.36E+01,1.14E+01,2.05E-01,4.71E-01,3.87E-01,M',234,P,234,31
3,1,34,0.91372,1.36E+01,2.43E+00,1.10E-01,1.08E-01,2.36E-02,M',432,P,232,32
3,1,34,0.9143,1.36E+01,6.93E+00,1.79E+00,5.68E-01,6.11E+00,M',436,P,234,33
3,1,34,0.91445,1.36E+01,4.89E+00,1.51E-01,5.57E-01,3.36E-01,M',434,P,234,34
3,1,34,0.91476,1.36E+01,5.72E+00,4.05E-02,1.54E-01,2.49E-02,M',454,P,232,35
3,1,34,0.91489,1.36E+01,2.55E+00,5.14E-03,1.78E-01,1.83E-03,M',452,P,232,36
3,1,34,0.91512,1.35E+01,2.91E+00,3.17E-01,2.57E-01,3.26E-01,N',254,P,232,37
3,1,34,0.91596,1.35E+01,4.31E-01,6.25E-05,6.51E-02,1.63E-05,N',454,P,232,38
3,1,34,0.91604,1.35E+01,1.58E-02,1.28E+00,2.35E-03,6.03E-03,E',212,P,232,39
3,1,34,0.91606,1.35E+01,3.52E-01,1.04E+00,4.48E-02,9.33E-02,N',452,P,232,40
3,1,34,0.9163,1.35E+01,1.66E-01,1.31E+00,2.70E-03,1.41E-02,M',254,P,234,41
3,1,34,0.91688,1.35E+01,3.25E-01,1.46E-01,2.54E-02,1.48E-02,M',414,P,234,42
3,1,34,0.91808,1.35E+01,3.64E-01,4.05E-02,9.81E-03,1.59E-03,M',454,P,234,43
3,1,34,0.91821,1.35E+01,1.29E-01,5.14E-03,9.00E-03,9.25E-05,M',452,P,234,44
3,1,34,0.91822,1.35E+01,6.59E-01,4.16E+00,1.05E-01,8.78E-01,L',212,P,232,45
3,1,34,0.91848,1.35E+01,3.18E-01,2.64E-01,3.91E-02,6.20E-02,N',256,P,234,46
3,1,34,0.91937,1.35E+01,8.39E-02,1.28E+00,1.25E-02,3.20E-02,E',212,P,234,47
3,1,34,0.92156,1.35E+01,4.01E-01,4.16E+00,6.42E-02,5.34E-01,L',212,P,234,48
3,1,34,1.0641,1.17E+01,1.32E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,49
3,1,34,1.0705,1.16E+01,2.78E+01,0.00E+00,1.00E+00,0.00E+00,R,333,Y,111,50
2,1,34,0.9041,1.37E+01,3.51E+01,0.00E+00,1.00E+00,0.00E+00,R',133,Y,111,1
2,1,34,0.90545,1.37E+01,7.99E+00,0.00E+00,1.00E+00,0.00E+00,R',333,Y,111,2
2,1,34,1.0638,1.17E+01,3.37E+01,1.01E+00,2.69E-01,1.64E+00,A',276,D',254,3
2,1,34,1.0639,1.17E+01,1.22E+02,2.66E-02,9.30E-01,9.90E-02,A',234,D',256,4
2,1,34,1.0641,1.17E+01,1.32E+02,0.00E+00,1.00E+00,0.00E+00,R,133,Y,111,5
2,1,34,1.0642,1.17E+01,1.29E+02,2.21E-02,9.47E-01,4.19E-02,A',232,D',254,6
2,1,34,1.0642,1.17E+01,7.89E+01,1.01E+00,6.30E-01,3.84E+00,A',276,D',256,7
2,1,34,1.0643,1.17E+01,9.30E+01,1.67E+00,9.25E-01,3.09E+00,F',212,P',234,8
2,1,34,1.0646,1.16E+01,8.56E+01,5.64E-01,6.24E-01,2.11E+00,A',256,D',254,9
