ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,g_i,g_k,Type,tp_ref,line_ref,
"=""1804.64553""","=""6.e+06""","=""4.3e-03""",D,"=""5.87558748""","=""12.7458673""","=""3d6.(5D).4p""","=""z 4P*""","=""3/2""","=""3d6.(5D).6s""","=""4D""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""1805.46142""","=""2.6e+07""","=""1.5e-02""",E,"=""6.72393597""","=""13.5911111""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d6.(3H).5p""","=""4I*""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c139""",
"=""1805.71793""","=""4.7e+06""","=""2.3e-03""",D,"=""3.89161339""","=""10.7578131""","=""3d6.(3D).4s""","=""b 4D""","=""5/2""","=""3d6.(3P1).4p""","=""v 4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c140""",
"=""1808.38422""","=""4.1e+06""","=""1.6e-03""",D,"=""6.72907574""","=""13.5851518""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2G2).4s.4p.(3P*)""","=""4H*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c143""",
"=""1808.44940""","=""2.8e+07""","=""1.9e-02""",E,"=""6.72932284""","=""13.5851518""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2G2).4s.4p.(3P*)""","=""4H*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1809.31823""","=""1.7e+08""","=""4.2e-02""",D+,"=""2.64185518""","=""9.4943920""","=""3d7""","=""a 2D2""","=""3/2""","=""3d6.(1S2).4p""","=""x 2P*""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c139""",
"=""1809.9448""","=""2.2e+06""","=""1.1e-03""",D,"=""6.21873433""","=""13.068899""","=""3d6.(3F1).4s""","=""c 4F""","=""9/2""","=""3d5.(2D3).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c143""",
"=""1815.41095""","=""1.7e+07""","=""1.1e-02""",D+,"=""2.54377802""","=""9.3733170""","=""3d7""","=""a 2D2""","=""5/2""","=""3d6.(3D).4p""","=""w 2F*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1815.76591""","=""3.3e+06""","=""1.1e-03""",D,"=""1.04046986""","=""7.8686738""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c144""",
"=""1816.08540""","=""1.7e+06""","=""1.1e-03""",D,"=""5.82322475""","=""12.6502274""","=""3d6.(5D).4p""","=""z 4P*""","=""5/2""","=""3d6.(5D).6s""","=""6D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c143""",
"=""1818.52150""","=""5.7e+06""","=""2.8e-03""",C+,"=""0.98633380""","=""7.8041909""","=""3d6.(5D).4s""","=""a 4D""","=""7/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""7/2""",8,8,,"=""T7461""","=""L18349c145""",
"=""1819.64415""","=""4.1e+06""","=""2.0e-03""",D,"=""3.9441623""","=""10.7578131""","=""3d7""","=""b 2F""","=""5/2""","=""3d6.(3P1).4p""","=""v 4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c140""",
"=""1820.47843""","=""3.5e+06""","=""1.7e-03""",D,"=""3.96737644""","=""10.7779047""","=""3d7""","=""b 2F""","=""7/2""","=""3d6.(3P1).4p""","=""v 4D*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c140""",
"=""1820.91617""","=""1.6e+06""","=""9.e-04""",D,"=""6.72393597""","=""13.5328270""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(2I).4s.4p.(3P*)""","=""2I*""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c139""",
"=""1822.12338""","=""4.3e+06""","=""2.1e-03""",D,"=""1.04046986""","=""7.8448498""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c144""",
"=""1822.18973""","=""6.e+06""","=""1.6e-03""",D,"=""1.07624119""","=""7.8803734""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c140""",
"=""1823.86983""","=""1.8e+07""","=""9.e-03""",D+,"=""2.27642922""","=""9.0742936""","=""3d7""","=""a 2P""","=""3/2""","=""3d6.(3D).4p""","=""y 2P*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""1823.92958""","=""2.4e+07""","=""5.9e-03""",D+,"=""2.27642922""","=""9.0740710""","=""3d7""","=""a 2P""","=""3/2""","=""3d6.(3D).4p""","=""y 2P*""","=""1/2""",4,2,,"=""T6892c83""","=""L18349c143""",
"=""1824.97948""","=""1.7e+06""","=""7.e-04""",D,"=""2.57958587""","=""9.3733170""","=""3d7""","=""a 2H""","=""9/2""","=""3d6.(3D).4p""","=""w 2F*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c140""",
"=""1825.32836""","=""3.7e+06""","=""1.9e-03""",D,"=""1.07624119""","=""7.8686738""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c144""",
"=""1826.8778""","=""1.5e+06""","=""9.e-04""",D,"=""5.56875734""","=""12.3554292""","=""3d6.(1F).4s""","=""c 2F""","=""7/2""","=""3d6.(1G1).4p""","=""2G*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c143""",
"=""1827.21918""","=""1.6e+07""","=""5.e-03""",E,"=""6.72932284""","=""13.5147266""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4D*""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c139""",
"=""1828.34499""","=""2.3e+06""","=""1.7e-03""",D,"=""2.27642922""","=""9.0576548""","=""3d7""","=""a 2P""","=""3/2""","=""3d6.(1G2).4p""","=""x 2F*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c140""",
"=""1828.85416""","=""3.0e+06""","=""1.2e-03""",D,"=""1.96448604""","=""8.7438237""","=""3d7""","=""a 2G""","=""9/2""","=""3d6.(3G).4p""","=""x 2G*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c144""",
"=""1829.84693""","=""8.e+06""","=""2.9e-03""",D,"=""6.73026350""","=""13.5059231""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d6.(3P2).5p""","=""2D*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""1830.26396""","=""5.2e+08""","=""3.26e-01""",B+,"=""6.5194425""","=""13.2935582""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.(6S).4p2""","=""8P""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1830.39639""","=""2.7e+06""","=""1.1e-03""",D,"=""6.72907574""","=""13.5027013""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4H*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c143""",
"=""1830.46316""","=""5.0e+08""","=""3.3e-01""",D,"=""6.72932284""","=""13.5027013""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4H*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1830.71741""","=""7.e+07""","=""3.4e-02""",E,"=""6.73026350""","=""13.5027013""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4H*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1830.88650""","=""3.4e+06""","=""3.4e-03""",D,"=""1.09686139""","=""7.8686738""","=""3d6.(5D).4s""","=""a 4D""","=""1/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c144""",
"=""1831.26434""","=""2.6e+07""","=""2.0e-02""",D+,"=""2.64185518""","=""9.4122703""","=""3d7""","=""a 2D2""","=""3/2""","=""3d6.(3D).4p""","=""w 2F*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""1831.65950""","=""7.e+07""","=""3.6e-02""",E,"=""6.72907574""","=""13.4980302""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d6.(3H).5p""","=""4H*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""1831.75310""","=""3.1e+06""","=""2.3e-03""",D,"=""1.07624119""","=""7.8448498""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c145""",
"=""1831.98096""","=""4.6e+08""","=""2.9e-01""",D,"=""6.73026350""","=""13.4980302""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d6.(3H).5p""","=""4H*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1832.25322""","=""5.e+07""","=""2.4e-02""",E,"=""6.72393597""","=""13.4906971""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(4G).4s.(5G).4p""","=""4H*""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""1833.07675""","=""5.e+05""","=""3.4e-04""",D,"=""1.04046986""","=""7.8041909""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3F2).4p""","=""x 4D*""","=""7/2""",6,8,,"=""T7461""","=""L18349c144""",
"=""1834.75331""","=""2.6e+07""","=""9.e-03""",E,"=""6.72932284""","=""13.4868634""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""3/2""",6,4,,"=""T6892c83""","=""L18349c143""",
"=""1834.96471""","=""4.5e+08""","=""2.6e-01""",E,"=""6.72393597""","=""13.4806980""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d6.(3H).5p""","=""4H*""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c139""",
"=""1835.41769""","=""4.4e+07""","=""2.2e-02""",D+,"=""3.96737644""","=""10.7224709""","=""3d7""","=""b 2F""","=""7/2""","=""3d6.(1F).4p""","=""u 2F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1835.87378""","=""2.2e+07""","=""1.1e-02""",D+,"=""1.96448604""","=""8.7179023""","=""3d7""","=""a 2G""","=""9/2""","=""3d6.(3G).4p""","=""x 2G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""1839.75333""","=""2.9e+07""","=""1.5e-02""",E,"=""6.4843500""","=""13.2235251""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""5/2""","=""3d5.4s.(7S).4d""","=""6D""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1839.80704""","=""4.2e+08""","=""2.1e-01""",E,"=""6.72932284""","=""13.4683012""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4G*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1840.00034""","=""3.0e+08""","=""1.5e-01""",E,"=""6.73026350""","=""13.4685339""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(4G).4s.4p.(1P*)""","=""4G*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1840.30364""","=""6.e+06""","=""2.6e-03""",E,"=""6.72393597""","=""13.4610958""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d6.(3H).5p""","=""4G*""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c139""",
"=""1841.54123""","=""3.8e+06""","=""3.8e-03""",D,"=""2.34166141""","=""9.0742936""","=""3d7""","=""a 2P""","=""1/2""","=""3d6.(3D).4p""","=""y 2P*""","=""3/2""",2,4,,"=""T6892c83""","=""L18349c144""",
"=""1841.60214""","=""3.1e+07""","=""1.6e-02""",D+,"=""2.34166141""","=""9.0740710""","=""3d7""","=""a 2P""","=""1/2""","=""3d6.(3D).4p""","=""y 2P*""","=""1/2""",2,2,,"=""T6892c83""","=""L18349c139""",
"=""1841.69122""","=""5.e+06""","=""2.4e-03""",D,"=""1.04046986""","=""7.7725538""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3P2).4p""","=""y 4D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1841.70868""","=""2.8e+08""","=""1.4e-01""",E,"=""6.72907574""","=""13.4610958""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d6.(3H).5p""","=""4G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""1842.03368""","=""4.2e+07""","=""2.7e-02""",E,"=""6.73026350""","=""13.4610958""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d6.(3H).5p""","=""4G*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1842.23999""","=""3.0e+06""","=""1.5e-03""",D,"=""1.07624119""","=""7.8063198""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3P2).4p""","=""y 4D*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c144""",
"=""1842.84838""","=""8.e+06""","=""4.1e-03""",E,"=""6.72932284""","=""13.4571796""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1843.10607""","=""3.4e+07""","=""1.3e-02""",E,"=""6.73026350""","=""13.4571796""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""1843.20449""","=""4.3e+07""","=""2.2e-02""",D+,"=""6.5194425""","=""13.2459994""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.(6S).4p2""","=""8P""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1843.26103""","=""2.3e+08""","=""1.2e-01""",E,"=""6.72393597""","=""13.4502865""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d6.(3H).5p""","=""4G*""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""1843.48832""","=""3.0e+07""","=""1.2e-02""",E,"=""6.72907574""","=""13.4545970""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1843.55605""","=""5.e+06""","=""3.5e-03""",D,"=""6.72932284""","=""13.4545970""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1843.81395""","=""3.6e+07""","=""1.8e-02""",E,"=""6.73026350""","=""13.4545970""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1844.31060""","=""8.e+06""","=""6.e-03""",E,"=""6.4843500""","=""13.2068727""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""5/2""","=""3d5.4s.(7S).4d""","=""6D""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1844.67058""","=""2.3e+07""","=""1.4e-02""",E,"=""6.72907574""","=""13.4502865""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d6.(3H).5p""","=""4G*""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c139""",
"=""1846.57597""","=""2.2e+07""","=""1.1e-02""",D+,"=""2.02954815""","=""8.7438237""","=""3d7""","=""a 2G""","=""7/2""","=""3d6.(3G).4p""","=""x 2G*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1848.24039""","=""4.7e+08""","=""2.4e-01""",C+,"=""6.4843500""","=""13.1925791""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""5/2""","=""3d5.(6S).4p2""","=""8P""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1848.77362""","=""4.9e+07""","=""2.5e-02""",D+,"=""2.54377802""","=""9.2500722""","=""3d7""","=""a 2D2""","=""5/2""","=""3d6.(3D).4p""","=""x 2D*""","=""5/2""",6,6,,"=""T6892c83""","=""L18349c139""",
"=""1849.38351""","=""2.4e+07""","=""9.e-03""",E,"=""6.5194425""","=""13.2235251""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.4s.(7S).4d""","=""6D""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""1851.52943""","=""3.1e+06""","=""2.4e-03""",D,"=""1.07624119""","=""7.7725538""","=""3d6.(5D).4s""","=""a 4D""","=""3/2""","=""3d6.(3P2).4p""","=""y 4D*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c144""",
"=""1852.35284""","=""6.e+07""","=""2.4e-02""",E,"=""6.72393597""","=""13.4172719""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c139""",
"=""1852.41670""","=""1.0e+07""","=""5.1e-03""",D+,"=""5.56875734""","=""12.2618625""","=""3d6.(1F).4s""","=""c 2F""","=""7/2""","=""3d6.(1G1).4p""","=""2F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c143""",
"=""1853.02822""","=""2.8e+07""","=""1.2e-02""",E,"=""6.72907574""","=""13.4199721""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4D*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1853.09665""","=""1.4e+06""","=""1.0e-03""",D,"=""6.72932284""","=""13.4199721""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4D*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c148""",
"=""1853.35722""","=""8.e+06""","=""4.3e-03""",E,"=""6.73026350""","=""13.4199721""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4D*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1853.77635""","=""1.6e+07""","=""8.e-03""",E,"=""6.72907574""","=""13.4172719""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""1853.98868""","=""4.e+07""","=""2.3e-02""",E,"=""6.5194425""","=""13.2068727""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.4s.(7S).4d""","=""6D""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1854.10562""","=""2.5e+06""","=""1.6e-03""",D,"=""6.73026350""","=""13.4172719""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4F*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1854.66204""","=""8.e+06""","=""5.e-03""",E,"=""6.5194425""","=""13.2044447""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.4s.(7S).4d""","=""6D""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1856.32019""","=""6.3e+08""","=""2.60e-01""",B+,"=""6.5669685""","=""13.2459994""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""9/2""","=""3d5.(6S).4p2""","=""8P""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1857.95986""","=""8.3e+08""","=""3.23e-01""",B+,"=""6.5194425""","=""13.1925791""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""7/2""","=""3d5.(6S).4p2""","=""8P""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""1859.74715""","=""1.1e+07""","=""5.9e-03""",D+,"=""0.98633380""","=""7.6530572""","=""3d6.(5D).4s""","=""a 4D""","=""7/2""","=""3d6.(3P2).4p""","=""y 4D*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1860.05267""","=""7.0e+07""","=""2.9e-02""",D+,"=""1.96448604""","=""8.6301144""","=""3d7""","=""a 2G""","=""9/2""","=""3d6.(3G).4p""","=""y 2F*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1863.11429""","=""2.4e+05""","=""1.7e-04""",E,"=""1.04046986""","=""7.6951447""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3F2).4p""","=""y 4F*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c140""",
"=""1864.64487""","=""1.6e+07""","=""9.e-03""",D+,"=""2.52186911""","=""9.1710815""","=""3d7""","=""a 2H""","=""11/2""","=""3d6.(1I).4p""","=""y 2I*""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""1864.74633""","=""5.5e+07""","=""3.3e-02""",D+,"=""2.52186911""","=""9.1707197""","=""3d7""","=""a 2H""","=""11/2""","=""3d6.(1I).4p""","=""y 2I*""","=""13/2""",12,14,,"=""T6892c83""","=""L18349c148""",
"=""1865.21188""","=""1.0e+07""","=""4.0e-03""",E,"=""6.72907574""","=""13.3762669""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(4F).4s.4p.(3P*)""","=""6D*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c143""",
"=""1865.54523""","=""5.e+06""","=""2.9e-03""",E,"=""6.73026350""","=""13.3762669""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(4F).4s.4p.(3P*)""","=""6D*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1867.25885""","=""1.3e+07""","=""6.e-03""",E,"=""6.5669685""","=""13.2068727""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""9/2""","=""3d5.4s.(7S).4d""","=""6D""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1867.94189""","=""5.e+07""","=""2.4e-02""",E,"=""6.5669685""","=""13.2044447""","=""3d5.(6S).4s.4p.(3P*)""","=""z 8P*""","=""9/2""","=""3d5.4s.(7S).4d""","=""6D""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c148""",
"=""1869.55453""","=""2.2e+08""","=""1.1e-01""",D,"=""6.72393597""","=""13.3556868""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4G*""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""1869.76479""","=""4.7e+06""","=""2.5e-03""",D+,"=""3.76769941""","=""10.3987045""","=""3d6.(3G).4s""","=""b 2G""","=""9/2""","=""3d6.(1F).4p""","=""v 2G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c140""",
"=""1870.61536""","=""1.6e+06""","=""8.e-04""",D,"=""3.19725263""","=""9.8252426""","=""3d6.(3P2).4s""","=""b 2P""","=""3/2""","=""3d5.(6S).4s.4p.(1P*)""","=""x 6P*""","=""3/2""",4,4,,"=""T6370""","=""L7770""",
"=""1870.70158""","=""2.4e+06""","=""1.3e-03""",D,"=""3.19725263""","=""9.8249371""","=""3d6.(3P2).4s""","=""b 2P""","=""3/2""","=""3d6.(1D2).4p""","=""w 2P*""","=""3/2""",4,4,,"=""T6370""","=""L7770""",
"=""1871.00460""","=""1.2e+07""","=""8.e-03""",E,"=""6.72907574""","=""13.3556868""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4G*""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c139""",
"=""1871.18959""","=""4.5e+06""","=""2.0e-03""",E,"=""6.72393597""","=""13.3498919""","=""3d5.4s2""","=""b 4G""","=""11/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4G*""","=""9/2""",12,10,,"=""T6892c83""","=""L18349c139""",
"=""1872.64220""","=""1.42e+08""","=""7.5e-02""",C+,"=""6.72907574""","=""13.3498919""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4G*""","=""9/2""",10,10,,"=""T6892c83""","=""L18349c139""",
"=""1872.97821""","=""1.3e+07""","=""9.e-03""",E,"=""6.73026350""","=""13.3498919""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d5.(2F1).4s.4p.(3P*)""","=""4G*""","=""9/2""",8,10,,"=""T6892c83""","=""L18349c139""",
"=""1874.97257""","=""2.1e+06""","=""1.5e-03""",D,"=""1.04046986""","=""7.6530572""","=""3d6.(5D).4s""","=""a 4D""","=""5/2""","=""3d6.(3P2).4p""","=""y 4D*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c148""",
"=""1876.21256""","=""9.e+06""","=""6.9e-03""",D+,"=""2.64185518""","=""9.2500722""","=""3d7""","=""a 2D2""","=""3/2""","=""3d6.(3D).4p""","=""x 2D*""","=""5/2""",4,6,,"=""T6892c83""","=""L18349c139""",
"=""1876.83914""","=""6.0e+07""","=""2.4e-02""",D+,"=""2.02954815""","=""8.6355591""","=""3d7""","=""a 2G""","=""7/2""","=""3d6.(3G).4p""","=""y 2F*""","=""5/2""",8,6,,"=""T6892c83""","=""L18349c139""",
"=""1877.46567""","=""8.2e+07""","=""4.3e-02""",C+,"=""2.52186911""","=""9.1256755""","=""3d7""","=""a 2H""","=""11/2""","=""3d6.(1I).4p""","=""w 2H*""","=""11/2""",12,12,,"=""T6892c83""","=""L18349c139""",
"=""1877.71589""","=""7.e+06""","=""3.1e-03""",E,"=""6.72907574""","=""13.3320021""","=""3d5.4s2""","=""b 4G""","=""9/2""","=""3d6.(5D).6p""","=""6F*""","=""7/2""",10,8,,"=""T6892c83""","=""L18349c139""",
"=""1877.78617""","=""9.e+06""","=""6.e-03""",E,"=""6.72932284""","=""13.3320021""","=""3d5.4s2""","=""b 4G""","=""5/2""","=""3d6.(5D).6p""","=""6F*""","=""7/2""",6,8,,"=""T6892c83""","=""L18349c139""",
"=""1878.05373""","=""9.e+07""","=""5.e-02""",E,"=""6.73026350""","=""13.3320021""","=""3d5.4s2""","=""b 4G""","=""7/2""","=""3d6.(5D).6p""","=""6F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1878.38730""","=""3.5e+06""","=""1.8e-03""",D,"=""2.02954815""","=""8.6301144""","=""3d7""","=""a 2G""","=""7/2""","=""3d6.(3G).4p""","=""y 2F*""","=""7/2""",8,8,,"=""T6892c83""","=""L18349c139""",
"=""1880.04932""","=""3.1e+07""","=""1.6e-02""",D+,"=""2.64185518""","=""9.2365863""","=""3d7""","=""a 2D2""","=""3/2""","=""3d6.(3D).4p""","=""x 2D*""","=""3/2""",4,4,,"=""T6892c83""","=""L18349c139""",
"=""1880.97216""","=""4.5e+07""","=""2.9e-02""",D+,"=""2.57958587""","=""9.1710815""","=""3d7""","=""a 2H""","=""9/2""","=""3d6.(1I).4p""","=""y 2I*""","=""11/2""",10,12,,"=""T6892c83""","=""L18349c139""",
